gvkey,fyear,revenue_mm,company_name
050465,2022,62.437,YXT.COM Group Holding Ltd
050465,2023,59.799,YXT.COM Group Holding Ltd
050465,2024,45.374,YXT.COM Group Holding Ltd
050535,2023,2.341,BeLive Holdings
050535,2024,1.356,BeLive Holdings
050620,2022,0.488,Cloudastructure Inc
050620,2023,0.607,Cloudastructure Inc
050620,2024,1.364,Cloudastructure Inc
050621,2022,1.626,Diginex Limited
050621,2023,1.3,Diginex Limited
050621,2024,2.041,Diginex Limited
050811,2022,68.386,Pony AI Inc
050811,2023,71.899,Pony AI Inc
050811,2024,75.025,Pony AI Inc
050831,2021,,Ingram Micro Holding Corp
050831,2022,50824.49,Ingram Micro Holding Corp
050831,2023,48040.364,Ingram Micro Holding Corp
050831,2024,47983.671,Ingram Micro Holding Corp
050831,2025,52556.263,Ingram Micro Holding Corp
050917,2022,2.968,Sagtec Global Ltd
050917,2023,6.383,Sagtec Global Ltd
050917,2024,11.629,Sagtec Global Ltd
051008,2022,,Sandisk Corp
051008,2023,6086.0,Sandisk Corp
051008,2024,6663.0,Sandisk Corp
051008,2025,7355.0,Sandisk Corp
051025,2023,4.582,Robot Consulting Co Ltd
051025,2024,4.511,Robot Consulting Co Ltd
051031,2023,1.381,Phaos Technology Holdings (Cayman) Ltd
051031,2024,0.129,Phaos Technology Holdings (Cayman) Ltd
051139,2022,,CoreWeave Inc
051139,2023,228.943,CoreWeave Inc
051139,2024,1915.426,CoreWeave Inc
051139,2025,5131.0,CoreWeave Inc
051423,2023,257.268,BGIN Blockchain Ltd
051423,2024,302.278,BGIN Blockchain Ltd
051461,2022,,Circle Internet Group Inc
051461,2023,1450.466,Circle Internet Group Inc
051461,2024,1676.253,Circle Internet Group Inc
051461,2025,2746.642,Circle Internet Group Inc
051653,2023,3.248,Mega Fortune Co Ltd
051653,2024,3.326,Mega Fortune Co Ltd
051653,2025,11.085,Mega Fortune Co Ltd
051705,2023,0.582,Platinum Analytics Cayman Ltd
051705,2024,2.214,Platinum Analytics Cayman Ltd
051705,2025,1.675,Platinum Analytics Cayman Ltd
051863,2023,0.098,GrowHub Ltd (The)
051863,2024,0.174,GrowHub Ltd (The)
051921,2022,,Ralliant Corp
051921,2023,2155.7,Ralliant Corp
051921,2024,2154.7,Ralliant Corp
051921,2025,2068.8,Ralliant Corp
060707,2023,65.537,Ambiq Micro Inc
060707,2024,76.067,Ambiq Micro Inc
060707,2025,72.514,Ambiq Micro Inc
060791,2023,,WhiteFiber Inc
060791,2024,47.639,WhiteFiber Inc
060801,2020,15.7,Socket Mobile Inc
060801,2021,23.199,Socket Mobile Inc
060801,2022,21.238,Socket Mobile Inc
060801,2023,17.034,Socket Mobile Inc
060801,2024,18.763,Socket Mobile Inc
060801,2025,15.078,Socket Mobile Inc
060849,2023,504.874,Figma Inc
060849,2024,749.011,Figma Inc
060849,2025,1055.788,Figma Inc
061028,2020,251.568,Climb Global Solutions Inc
061028,2021,282.582,Climb Global Solutions Inc
061028,2022,304.348,Climb Global Solutions Inc
061028,2023,352.013,Climb Global Solutions Inc
061028,2024,465.607,Climb Global Solutions Inc
061028,2025,652.517,Climb Global Solutions Inc
061030,2020,64.886,Deswell Industries Inc
061030,2021,85.98,Deswell Industries Inc
061030,2022,77.337,Deswell Industries Inc
061030,2023,69.368,Deswell Industries Inc
061030,2024,67.61,Deswell Industries Inc
061077,2020,57.62,GSE Systems Inc
061077,2021,55.183,GSE Systems Inc
061077,2022,47.734,GSE Systems Inc
061077,2023,45.041,GSE Systems Inc
061080,2023,2.182,TechCreate Group Ltd
061080,2024,2.274,TechCreate Group Ltd
061214,2020,16849.488,ASML Holding NV
061214,2021,21166.769,ASML Holding NV
061214,2022,22628.907,ASML Holding NV
061214,2023,30461.66,ASML Holding NV
061214,2024,29260.936,ASML Holding NV
061214,2025,38355.508,ASML Holding NV
061321,2020,51.3,Smith Micro Software Inc
061321,2021,58.422,Smith Micro Software Inc
061321,2022,48.513,Smith Micro Software Inc
061321,2023,40.862,Smith Micro Software Inc
061321,2024,20.555,Smith Micro Software Inc
061321,2025,17.363,Smith Micro Software Inc
061356,2020,590.623,Novanta Inc
061356,2021,706.793,Novanta Inc
061356,2022,860.903,Novanta Inc
061356,2023,881.662,Novanta Inc
061356,2024,949.245,Novanta Inc
061356,2025,980.6,Novanta Inc
061461,2023,248.854,Via Transportation Inc
061461,2024,337.63,Via Transportation Inc
061461,2025,434.337,Via Transportation Inc
061562,2020,1415.826,Advanced Energy Industries Inc
061562,2021,1455.954,Advanced Energy Industries Inc
061562,2022,1845.422,Advanced Energy Industries Inc
061562,2023,1655.81,Advanced Energy Industries Inc
061562,2024,1482.042,Advanced Energy Industries Inc
061562,2025,1798.8,Advanced Energy Industries Inc
061587,2020,97.824,Intevac Inc
061587,2021,38.524,Intevac Inc
061587,2022,35.761,Intevac Inc
061587,2023,52.665,Intevac Inc
061587,2024,63.978,Intevac Inc
061591,2020,5744.0,NetApp Inc
061591,2021,6318.0,NetApp Inc
061591,2022,6362.0,NetApp Inc
061591,2023,6268.0,NetApp Inc
061591,2024,6572.0,NetApp Inc
061646,2020,29.947,Westell Technologies Inc
061646,2021,37.986,Westell Technologies Inc
061646,2022,47.26,Westell Technologies Inc
061646,2023,34.968,Westell Technologies Inc
061646,2024,42.44,Westell Technologies Inc
061676,2020,3236.7,Citrix Systems Inc
061676,2021,3217.17,Citrix Systems Inc
061685,2020,1478.899,Nuance Communications Inc
061685,2021,1362.379,Nuance Communications Inc
061712,2020,16.379,Blonder Tongue Laboratories Inc.
061712,2021,15.754,Blonder Tongue Laboratories Inc.
061712,2022,18.115,Blonder Tongue Laboratories Inc.
061766,2020,0.488,Astrotech Corp
061766,2021,0.334,Astrotech Corp
061766,2022,0.869,Astrotech Corp
061766,2023,0.75,Astrotech Corp
061766,2024,1.664,Astrotech Corp
061766,2025,1.049,Astrotech Corp
061814,2020,522.683,BE Semiconductor Industries NV
061814,2021,852.195,BE Semiconductor Industries NV
061814,2022,772.562,BE Semiconductor Industries NV
061814,2023,639.842,BE Semiconductor Industries NV
061814,2024,628.924,BE Semiconductor Industries NV
061836,2020,4.838,Black Titan Corp
061836,2021,1.526,Black Titan Corp
061836,2022,0.557,Black Titan Corp
061836,2023,0.184,Black Titan Corp
061836,2024,0.0,Black Titan Corp
061870,2020,3109.736,Open Text Corp
061870,2021,3386.115,Open Text Corp
061870,2022,3493.844,Open Text Corp
061870,2023,4484.98,Open Text Corp
061870,2024,5769.577,Open Text Corp
061870,2025,5168.405,Open Text Corp
061888,2020,0.0,ConectiSys Corp
061888,2021,0.0,ConectiSys Corp
061888,2022,0.0,ConectiSys Corp
061888,2023,0.0,ConectiSys Corp
061888,2024,0.0,ConectiSys Corp
061888,2025,0.0,ConectiSys Corp
061902,2020,1648.016,NICE Ltd
061902,2021,1921.15,NICE Ltd
061902,2022,2181.294,NICE Ltd
061902,2023,2377.508,NICE Ltd
061902,2024,2735.272,NICE Ltd
061902,2025,2945.399,NICE Ltd
062057,2020,180.343,WidePoint Corp
062057,2021,87.338,WidePoint Corp
062057,2022,94.103,WidePoint Corp
062057,2023,106.026,WidePoint Corp
062057,2024,142.572,WidePoint Corp
062057,2025,150.545,WidePoint Corp
062178,2020,12.921,Paid Inc
062178,2021,14.89,Paid Inc
062178,2022,16.586,Paid Inc
062178,2023,16.565,Paid Inc
062178,2024,18.586,Paid Inc
062217,2020,34.968,LightPath Technologies Inc
062217,2021,38.465,LightPath Technologies Inc
062217,2022,35.559,LightPath Technologies Inc
062217,2023,32.934,LightPath Technologies Inc
062217,2024,31.726,LightPath Technologies Inc
062217,2025,37.203,LightPath Technologies Inc
062262,2020,34.478,Forward Industries Inc
062262,2021,39.022,Forward Industries Inc
062262,2022,42.337,Forward Industries Inc
062262,2023,36.688,Forward Industries Inc
062262,2024,30.195,Forward Industries Inc
062262,2025,18.188,Forward Industries Inc
062549,2020,158.733,KVH Industries Inc
062549,2021,171.767,KVH Industries Inc
062549,2022,138.878,KVH Industries Inc
062549,2023,132.379,KVH Industries Inc
062549,2024,113.828,KVH Industries Inc
062549,2025,111.009,KVH Industries Inc
062553,2020,55.277,Optical Cable Corp
062553,2021,59.136,Optical Cable Corp
062553,2022,69.079,Optical Cable Corp
062553,2023,72.174,Optical Cable Corp
062553,2024,66.674,Optical Cable Corp
062553,2025,73.038,Optical Cable Corp
062723,2020,311.202,Tucows Inc
062723,2021,304.337,Tucows Inc
062723,2022,321.142,Tucows Inc
062723,2023,339.337,Tucows Inc
062723,2024,362.275,Tucows Inc
062723,2025,390.3,Tucows Inc
062732,2020,1710.261,Sykes Enterprises Inc
062956,2020,33.551,B.O.S. Better Online Solutions Ltd
062956,2021,33.634,B.O.S. Better Online Solutions Ltd
062956,2022,41.511,B.O.S. Better Online Solutions Ltd
062956,2023,44.179,B.O.S. Better Online Solutions Ltd
062956,2024,39.949,B.O.S. Better Online Solutions Ltd
063080,2020,1681.297,ANSYS Inc
063080,2021,1906.715,ANSYS Inc
063080,2022,2065.553,ANSYS Inc
063080,2023,2269.949,ANSYS Inc
063080,2024,2544.809,ANSYS Inc
063169,2020,5366.62,Dassault Systemes SE
063169,2021,5527.517,Dassault Systemes SE
063169,2022,6054.746,Dassault Systemes SE
063169,2023,6578.352,Dassault Systemes SE
063169,2024,6433.018,Dassault Systemes SE
063169,2025,7321.494,Dassault Systemes SE
063185,2020,2064.9,Check Point Software Technologies Ltd
063185,2021,2166.8,Check Point Software Technologies Ltd
063185,2022,2329.9,Check Point Software Technologies Ltd
063185,2023,2414.7,Check Point Software Technologies Ltd
063185,2024,2565.0,Check Point Software Technologies Ltd
063185,2025,2725.4,Check Point Software Technologies Ltd
063290,2020,1017.517,Pegasystems Inc
063290,2021,1211.653,Pegasystems Inc
063290,2022,1317.845,Pegasystems Inc
063290,2023,1432.616,Pegasystems Inc
063290,2024,1497.18,Pegasystems Inc
063290,2025,1745.812,Pegasystems Inc
063337,2020,1.44,MGT Capital Investments Inc
063337,2021,0.883,MGT Capital Investments Inc
063337,2022,0.809,MGT Capital Investments Inc
063337,2023,0.399,MGT Capital Investments Inc
063337,2024,0.322,MGT Capital Investments Inc
063337,2025,0.087,MGT Capital Investments Inc
063446,2020,0.017,Ainos Inc
063446,2021,0.595,Ainos Inc
063446,2022,3.52,Ainos Inc
063446,2023,0.122,Ainos Inc
063446,2024,0.021,Ainos Inc
063446,2025,0.124,Ainos Inc
063454,2020,11.309,Aware Inc
063454,2021,16.854,Aware Inc
063454,2022,16.008,Aware Inc
063454,2023,18.244,Aware Inc
063454,2024,17.389,Aware Inc
063454,2025,17.293,Aware Inc
063476,2020,503.778,Enghouse Systems Ltd
063476,2021,467.177,Enghouse Systems Ltd
063476,2022,427.585,Enghouse Systems Ltd
063476,2023,454.022,Enghouse Systems Ltd
063476,2024,502.505,Enghouse Systems Ltd
063476,2025,498.878,Enghouse Systems Ltd
063520,2020,30.595,TransAct Technologies Inc
063520,2021,39.386,TransAct Technologies Inc
063520,2022,58.139,TransAct Technologies Inc
063520,2023,72.631,TransAct Technologies Inc
063520,2024,43.384,TransAct Technologies Inc
063520,2025,51.48,TransAct Technologies Inc
063525,2020,,Metro One Telecommunications Inc
063525,2021,0.171,Metro One Telecommunications Inc
063525,2022,0.075,Metro One Telecommunications Inc
063531,2020,3.09,MicroVision Inc
063531,2021,2.5,MicroVision Inc
063531,2022,0.664,MicroVision Inc
063531,2023,7.259,MicroVision Inc
063531,2024,4.696,MicroVision Inc
063531,2025,1.208,MicroVision Inc
063752,2020,0.185,SPYR Inc
063752,2021,0.002,SPYR Inc
063938,2020,21.999,SeaChange International Inc
063938,2021,27.31,SeaChange International Inc
063938,2022,32.493,SeaChange International Inc
063986,2020,1568.323,ePlus Inc
063986,2021,1821.019,ePlus Inc
063986,2022,2067.718,ePlus Inc
063986,2023,2225.302,ePlus Inc
063986,2024,2068.789,ePlus Inc
064021,2020,3.644,hopTo Inc
064021,2021,3.613,hopTo Inc
064021,2022,3.909,hopTo Inc
064077,2020,0.048,SideChannel Inc
064077,2021,0.015,SideChannel Inc
064077,2022,4.789,SideChannel Inc
064077,2023,6.572,SideChannel Inc
064077,2024,7.4,SideChannel Inc
064077,2025,7.351,SideChannel Inc
064088,2020,2256.107,ViaSat Inc
064088,2021,2787.635,ViaSat Inc
064088,2022,2556.158,ViaSat Inc
064088,2023,4283.758,ViaSat Inc
064088,2024,4519.571,ViaSat Inc
064278,2020,36.707,Eltek Ltd
064278,2021,33.823,Eltek Ltd
064278,2022,39.65,Eltek Ltd
064278,2023,46.695,Eltek Ltd
064278,2024,46.527,Eltek Ltd
064278,2025,51.79,Eltek Ltd
064356,2020,3532.157,Ciena Corp
064356,2021,3620.684,Ciena Corp
064356,2022,3632.661,Ciena Corp
064356,2023,4386.549,Ciena Corp
064356,2024,4014.955,Ciena Corp
064356,2025,4769.507,Ciena Corp
064492,2020,67.363,Computer Modelling Group Ltd
064492,2021,66.202,Computer Modelling Group Ltd
064492,2022,73.846,Computer Modelling Group Ltd
064492,2023,108.679,Computer Modelling Group Ltd
064492,2024,129.446,Computer Modelling Group Ltd
064637,2020,110.128,EMCORE Corp
064637,2021,158.444,EMCORE Corp
064637,2022,124.126,EMCORE Corp
064637,2023,97.716,EMCORE Corp
064637,2024,85.896,EMCORE Corp
064645,2020,2.837,BIO-key International Inc
064645,2021,5.114,BIO-key International Inc
064645,2022,7.02,BIO-key International Inc
064645,2023,7.755,BIO-key International Inc
064645,2024,6.93,BIO-key International Inc
064645,2025,6.095,BIO-key International Inc
064766,2020,246.322,Rambus Inc
064766,2021,328.304,Rambus Inc
064766,2022,454.793,Rambus Inc
064766,2023,461.117,Rambus Inc
064766,2024,556.624,Rambus Inc
064766,2025,707.63,Rambus Inc
064796,2020,4.018,MER Telemanagement Solutions Ltd
064853,2020,4015.307,Qorvo Inc
064853,2021,4645.714,Qorvo Inc
064853,2022,3569.399,Qorvo Inc
064853,2023,3769.506,Qorvo Inc
064853,2024,3718.971,Qorvo Inc
064915,2020,53.823,InTest Corp
064915,2021,84.878,InTest Corp
064915,2022,116.828,InTest Corp
064915,2023,123.302,InTest Corp
064915,2024,130.69,InTest Corp
064915,2025,113.825,InTest Corp
065021,2020,532.344,8x8 Inc
065021,2021,638.13,8x8 Inc
065021,2022,743.938,8x8 Inc
065021,2023,728.705,8x8 Inc
065021,2024,715.07,8x8 Inc
065036,2020,8.634,QuickLogic Corp
065036,2021,12.685,QuickLogic Corp
065036,2022,16.18,QuickLogic Corp
065036,2023,21.198,QuickLogic Corp
065036,2024,20.112,QuickLogic Corp
065036,2025,13.774,QuickLogic Corp
065226,2020,307.865,QAD Inc
065286,2020,16.6,Aehr Test Systems
065286,2021,50.829,Aehr Test Systems
065286,2022,64.961,Aehr Test Systems
065286,2023,66.218,Aehr Test Systems
065286,2024,58.968,Aehr Test Systems
065421,2020,304.376,FARO Technologies Inc
065421,2021,337.814,FARO Technologies Inc
065421,2022,345.765,FARO Technologies Inc
065421,2023,358.831,FARO Technologies Inc
065421,2024,342.427,FARO Technologies Inc
065460,2020,37.562,RADCOM Ltd
065460,2021,40.282,RADCOM Ltd
065460,2022,46.051,RADCOM Ltd
065460,2023,51.6,RADCOM Ltd
065460,2024,61.009,RADCOM Ltd
065460,2025,71.494,RADCOM Ltd
065552,2020,86.92,Identiv Inc
065552,2021,103.769,Identiv Inc
065552,2022,112.915,Identiv Inc
065552,2023,116.383,Identiv Inc
065552,2024,26.628,Identiv Inc
065552,2025,21.484,Identiv Inc
065607,2020,1166.044,OSI Systems Inc
065607,2021,1146.902,OSI Systems Inc
065607,2022,1183.236,OSI Systems Inc
065607,2023,1278.427,OSI Systems Inc
065607,2024,1538.758,OSI Systems Inc
065607,2025,1713.166,OSI Systems Inc
065899,2020,68.062,RealNetworks Inc
065899,2021,58.183,RealNetworks Inc
065934,2020,0.0,Pedro Resources Ltd
065986,2020,893.0,BlackBerry Ltd
065986,2021,718.0,BlackBerry Ltd
065986,2022,656.0,BlackBerry Ltd
065986,2023,853.0,BlackBerry Ltd
065986,2024,534.9,BlackBerry Ltd
065986,2025,549.1,BlackBerry Ltd
065998,2020,29.707,Route1 Inc
065998,2021,27.271,Route1 Inc
065998,2022,22.045,Route1 Inc
065998,2023,17.579,Route1 Inc
065998,2024,15.154,Route1 Inc
066009,2022,,Bitmine Immersion Technologies Inc
066009,2023,0.645,Bitmine Immersion Technologies Inc
066009,2024,3.31,Bitmine Immersion Technologies Inc
066009,2025,6.095,Bitmine Immersion Technologies Inc
066032,2020,488.318,Power Integrations Inc
066032,2021,703.277,Power Integrations Inc
066032,2022,651.138,Power Integrations Inc
066032,2023,444.538,Power Integrations Inc
066032,2024,418.973,Power Integrations Inc
066032,2025,443.504,Power Integrations Inc
066326,2020,348.664,Descartes Systems Group Inc (The)
066326,2021,424.69,Descartes Systems Group Inc (The)
066326,2022,486.014,Descartes Systems Group Inc (The)
066326,2023,572.931,Descartes Systems Group Inc (The)
066326,2024,651.0,Descartes Systems Group Inc (The)
066326,2025,728.992,Descartes Systems Group Inc (The)
066368,2020,1265.052,VeriSign Inc
066368,2021,1327.576,VeriSign Inc
066368,2022,1424.9,VeriSign Inc
066368,2023,1493.1,VeriSign Inc
066368,2024,1557.4,VeriSign Inc
066368,2025,1656.6,VeriSign Inc
066429,2020,3.889,Ztest Electronics Inc
066429,2021,4.009,Ztest Electronics Inc
066429,2022,4.415,Ztest Electronics Inc
066429,2023,5.702,Ztest Electronics Inc
066429,2024,9.756,Ztest Electronics Inc
066429,2025,8.319,Ztest Electronics Inc
066586,2020,2590.29,PC Connection Inc
066586,2021,2892.595,PC Connection Inc
066586,2022,3124.996,PC Connection Inc
066586,2023,2850.644,PC Connection Inc
066586,2024,2802.118,PC Connection Inc
066586,2025,2872.746,PC Connection Inc
066589,2020,1.628,GiveMePower Corp
066589,2021,0.7,GiveMePower Corp
066589,2022,0.49,GiveMePower Corp
066589,2023,0.0,GiveMePower Corp
066589,2024,0.0,GiveMePower Corp
066632,2020,0.0,Kure Technologies Inc
066632,2021,0.0,Kure Technologies Inc
066632,2022,0.0,Kure Technologies Inc
066632,2023,0.0,Kure Technologies Inc
066632,2024,0.0,Kure Technologies Inc
066686,2020,215.691,OneSpan Inc
066686,2021,214.481,OneSpan Inc
066686,2022,219.006,OneSpan Inc
066686,2023,235.106,OneSpan Inc
066686,2024,243.179,OneSpan Inc
066686,2025,243.18,OneSpan Inc
074362,2023,18.098,ChowChow Cloud International Holdings Ltd
074362,2024,23.409,ChowChow Cloud International Holdings Ltd
074382,2023,406.883,Netskope Inc
074382,2024,538.268,Netskope Inc
074382,2025,708.997,Netskope Inc
074793,2023,21.289,Gloo Holdings Inc
074793,2024,23.216,Gloo Holdings Inc
074793,2025,94.66,Gloo Holdings Inc
074813,2022,,Qnity Electronics Inc
074813,2023,4035.0,Qnity Electronics Inc
074813,2024,4335.0,Qnity Electronics Inc
074813,2025,4754.0,Qnity Electronics Inc
075133,2023,15.411,Rank One Computing Corp
075133,2024,13.705,Rank One Computing Corp
075270,2023,2.409,Virtuix Holdings Inc
075270,2024,3.59,Virtuix Holdings Inc
075508,2024,0.0,Braiin Ltd
075508,2025,0.0,Braiin Ltd
100245,2020,2828.057,Advantest Corp
100245,2021,3433.121,Advantest Corp
100245,2022,4213.942,Advantest Corp
100245,2023,3216.526,Advantest Corp
100245,2024,5206.766,Advantest Corp
100401,2020,522.4,Spirent Communications
100401,2021,576.0,Spirent Communications
100401,2022,607.5,Spirent Communications
100401,2023,474.3,Spirent Communications
100401,2024,460.2,Spirent Communications
102696,2020,5252.279,"Logitech International SA, Apples"
102696,2021,5481.101,"Logitech International SA, Apples"
102696,2022,4538.818,"Logitech International SA, Apples"
102696,2023,4298.467,"Logitech International SA, Apples"
102696,2024,4554.9,"Logitech International SA, Apples"
103487,2020,32952.842,SAP SE
103487,2021,31665.423,SAP SE
103487,2022,32993.142,SAP SE
103487,2023,34494.513,SAP SE
103487,2024,35382.843,SAP SE
103487,2025,43207.817,SAP SE
105478,2020,0.0,Micromem Technologies Inc
105478,2021,0.0,Micromem Technologies Inc
105478,2022,0.0,Micromem Technologies Inc
105478,2023,0.0,Micromem Technologies Inc
105478,2024,0.0,Micromem Technologies Inc
105478,2025,0.0,Micromem Technologies Inc
105734,2020,7.472,MediaValet Inc
105734,2021,9.341,MediaValet Inc
105734,2022,12.841,MediaValet Inc
105734,2023,16.398,MediaValet Inc
105811,2020,67.694,HIVE Digital Technologies Ltd
105811,2021,211.184,HIVE Digital Technologies Ltd
105811,2022,106.318,HIVE Digital Technologies Ltd
105811,2023,114.465,HIVE Digital Technologies Ltd
105811,2024,115.279,HIVE Digital Technologies Ltd
